ALLE,DOV,0.021466
ALLE,FL,0.017116
ALLE,FBHS,0.046452
ALLE,JEC,0.022229
ALLE,LH,0.032124
ALLE,LRCX,0.019634
ALLE,LLTC,0.038911
ALLE,LMT,0.038068
ALLE,LOW,0.012051
ALLE,MCHP,0.031708
ALLE,NWL,0.015809
ALLE,NI,0.000021
ALLE,PKI,0.040190
ALLE,PXD,0.032415
ALLE,PLD,0.027497
ALLE,TXN,0.028604
ALLE,WAT,0.016676
ADS,COH,0.049827
ADS,MPC,0.034813
ADS,NI,0.000000
ADS,RL,0.003164
ADS,REGN,0.015358
ADS,RCL,0.032432
ADS,TSO,0.005167
ALL,AON,0.033411
ALL,CBS,0.018378
ALL,CVX,0.047210
ALL,CL,0.009455
ALL,GLW,0.029746
ALL,EL,0.046971
ALL,GRMN,0.029722
ALL,GPC,0.043885
ALL,INTU,0.001155
ALL,L,0.048607
ALL,NI,0.000219
ALL,SNI,0.046744
ALL,SHW,0.028812
GOOGL,GOOG,0.042068
GOOGL,AXP,0.041850
GOOGL,AMGN,0.048742
GOOGL,APH,0.029332
GOOGL,APC,0.034718
GOOGL,AON,0.047067
GOOGL,APA,0.039246
GOOGL,AMAT,0.023780
GOOGL,ADM,0.018825
GOOGL,T,0.048911
GOOGL,ADSK,0.014105
GOOGL,AVY,0.040778
GOOGL,BHI,0.020752
GOOGL,BLL,0.011766
GOOGL,BAX,0.043582
GOOGL,BBY,0.017051
GOOGL,BLK,0.012549
GOOGL,HRB,0.039243
GOOGL,BXP,0.035646
GOOGL,BMY,0.030058
GOOGL,AVGO,0.021358
GOOGL,CA,0.048116
GOOGL,CAH,0.032278
GOOGL,KMX,0.048217
GOOGL,CBS,0.022946
GOOGL,CELG,0.018827
GOOGL,CTL,0.040975
GOOGL,CERN,0.029854
GOOGL,CHK,0.033682
GOOGL,CVX,0.019032
GOOGL,CMG,0.011524
GOOGL,XEC,0.047266
GOOGL,CSCO,0.048034
GOOGL,CME,0.048093
GOOGL,COH,0.024449
GOOGL,KO,0.044436
GOOGL,CTSH,0.047422
GOOGL,CMCSA,0.047528
GOOGL,GLW,0.012627
GOOGL,COST,0.033884
GOOGL,CMI,0.025408
GOOGL,CVS,0.021295
GOOGL,DRI,0.004283
GOOGL,DVA,0.043417
GOOGL,DLPH,0.046970
GOOGL,XRAY,0.013371
GOOGL,DG,0.048880
GOOGL,DLTR,0.041239
GOOGL,DOV,0.040839
GOOGL,DOW,0.005358
GOOGL,DPS,0.047590
GOOGL,DD,0.001392
GOOGL,ECL,0.048788
GOOGL,EW,0.040309
GOOGL,EA,0.042133
GOOGL,EMR,0.037745
GOOGL,ETR,0.041756
GOOGL,EQT,0.028066
GOOGL,EL,0.023939
GOOGL,EXC,0.046801
GOOGL,XOM,0.038780
GOOGL,FFIV,0.009494
GOOGL,FAST,0.028307
GOOGL,FIS,0.031812
GOOGL,FSLR,0.016280
GOOGL,FE,0.049042
GOOGL,FLIR,0.028790
GOOGL,FLR,0.019132
GOOGL,FL,0.022839
GOOGL,FTR,0.049621
GOOGL,GD,0.026772
GOOGL,GE,0.003706
GOOGL,GM,0.018175
GOOGL,GPC,0.034296
GOOGL,GPN,0.005542
GOOGL,GT,0.034080
GOOGL,HOG,0.010392
GOOGL,HRS,0.040735
GOOGL,HIG,0.035359
GOOGL,HAS,0.048948
GOOGL,HCA,0.011393
GOOGL,HCP,0.026505
GOOGL,HOLX,0.035085
GOOGL,HD,0.019598
GOOGL,HRL,0.048846
GOOGL,HST,0.031177
GOOGL,HPQ,0.006411
GOOGL,HUM,0.028053
GOOGL,ITW,0.026929
GOOGL,ILMN,0.049095
GOOGL,INTC,0.010074
GOOGL,ICE,0.045975
GOOGL,IBM,0.040974
GOOGL,IPG,0.028352
GOOGL,INTU,0.037868
GOOGL,IRM,0.048951
GOOGL,JNPR,0.048019
GOOGL,KSU,0.017660
GOOGL,KMI,0.018343
GOOGL,KLAC,0.002893
GOOGL,LB,0.047149
GOOGL,LH,0.046183
GOOGL,LRCX,0.007813
GOOGL,LEN,0.032287
GOOGL,LVLT,0.002489
GOOGL,LUK,0.014984
GOOGL,LLY,0.027060
GOOGL,LLTC,0.009447
GOOGL,LKQ,0.048851
GOOGL,L,0.035465
GOOGL,MTB,0.047106
GOOGL,M,0.031323
GOOGL,MAR,0.042576
GOOGL,MLM,0.039704
GOOGL,MA,0.043951
GOOGL,MAT,0.020979
GOOGL,MCD,0.024950
GOOGL,MCK,0.035969
GOOGL,MTD,0.017750
GOOGL,KORS,0.049145
